image_id,transcription,india_label,western_label,china_label,image_path
609,Someone - un manasu solradha kelu ~~ manasu solradha ketu dhaan da self respect ey illama thirumba ava kita poi ninnutu irukken VERA LEVEL MEMES mt,0.0,0.0,0.0,E:/pep/data/images/tamil\609
1123,நேத்து நைட்டு எங்கம்மா ரூம்க்கு எதுக்குடா போன நா உனக்கு இன்னொரு அப்பாடி..,1.0,1.0,1.0,E:/pep/data/images/tamil\1123
1151,EXCUSE ME WHAT? prathap Meen 🐠 pudikanum vala 🕸️ kidaikuma,1.0,1.0,1.0,E:/pep/data/images/tamil\1151
1722,வாழ வேண்டும் என்று நினைப்பவனுக்கு எந்த விமர்சனத்தையும் தூக்கி எறியும் தைரியம் வர வேண்டும்..!,0.0,0.0,0.0,E:/pep/data/images/tamil\1722
598,Me - Amma nee en scooty kathurukka kudaadhu Amma - aama unga appava kattikitadhukku idhu onnu dhan kedu.......( A rant for 15 mins) Illa vendam. VERA LEVEL MEMES,0.0,0.0,0.0,E:/pep/data/images/tamil\598
225,Vip me* VERA LEVEL MEMES VERA LEVEL MEMES O _dharshan._ En anubavathula solren work panra unga friend ah veetuku kootitu varadheenga,0.0,0.0,0.0,E:/pep/data/images/tamil\225
763,POV : 2035 Appa nenga amma va enga pathinga oru naal instagram la en comment ku reply panna,0.0,0.0,0.0,E:/pep/data/images/tamil\763
1267,பொண்ணுங்க துணிக்கடைல கேக்குறது ரெண்டே விஷயம் தான்... 1.இந்த கலர்ல வேற டிசைன் இருக்கா? 2.இந்த டிசைன்ல வேற கலர் இருக்கா?,1.0,1.0,1.0,E:/pep/data/images/tamil\1267
892,Me : Enaku onnum venam ma.. pasikala Suddenly Appa bought Fried rice Me Leo Memes Amma TAMIL MEMES GET IT ON Google Play,0.0,0.0,0.0,E:/pep/data/images/tamil\892
1578,:- Na oru you tube cooking channel start pana poren ~ Unaku thaan samaika theriyathey epdi samaipa :- You tube paathu thaan,0.0,0.0,0.0,E:/pep/data/images/tamil\1578
387,Muthu Kutti Just now Amma : en da chithappa ta kovama pesitu phone ah vacha Working me : ma.. antha aalu ipo vanthu endoa 12th mark enna nu kekura ma... #muthumc VERA LEVEL MEMES,0.0,0.0,0.0,E:/pep/data/images/tamil\387
144,"Idhulam achive panna status podalam nu save panni vechiruka videos. VERA LEVEL MEMES, VERA LEVEL MEMES. _dharshan._. We won, Maara!",0.0,0.0,0.0,E:/pep/data/images/tamil\144
191,mt TAMIL MEMES GET IT ON Google Play my mt அடிக்கடி வருவேன்,0.0,0.0,0.0,E:/pep/data/images/tamil\191
1276,X - A இந்த Class ah விட 'B' Class எவ்வளவு பரவாயில்லை X - B Geethu Kutty Mc இந்த Class ah விட 'A' Class எவ்வளவு பரவாயில்லை,1.0,0.0,0.0,E:/pep/data/images/tamil\1276
1639,"செல்லம், உனக்கு தீபாவளிக்கு சேலை எடுத்து தரவா.? இல்ல சுடிதார் எடுத்து தரவா.? oneindia tamil -யாரோ உங்களுக்கு எது துவைக்க சலியா இருக்கோ, அதையே எடுத்து குடுங்க... 😂 😂 😂",0.0,1.0,0.0,E:/pep/data/images/tamil\1639
1642,ஜவுளி கடையின்னு எழுதி வைங்கடா பாக்கவே பயமா இருக்கு 😂 😂 oneindia tamil 1 😲,0.0,0.0,0.0,E:/pep/data/images/tamil\1642
376,"muthu mc @muthu_kutti Aie.. kadapara 2 point pothuma.. #muthumc 11:12 PM · May 9, 2023",0.0,0.0,0.0,E:/pep/data/images/tamil\376
6,You don't need a Valentine's day to celebrate your love If you in love everyday is a Valentine's day _vishal_sammy_,0.0,0.0,0.0,E:/pep/data/images/tamil\6
1554,"கணவன் :: ஏண்டி இங்க ஒருத்தன் நாயா கத்திகிட்டு இருக்கேன், இவ்வளவு நேரம் எங்கடி போன..மனைவி :: உங்களுக்கு பிஸ்கட் வாங்க தான் போயிருந்தேன் 😉",0.0,1.0,1.0,E:/pep/data/images/tamil\1554
73,Dharsan Just now Dad : Innu ethana naaliki veetala thanda sooru thinna pora ~Ellam oct 19 vera dhan #dharshanmc STD FAX,0.0,0.0,0.0,E:/pep/data/images/tamil\73
159,Muthu Kutti 11m When someone calls me while I am sleeping Naa free ah irukura apo la enga da poningha.. #muthumc VERA LEVEL MEMES TAMIL MEMES mt,0.0,0.0,0.0,E:/pep/data/images/tamil\159
865,உண்மை என்னவென்றால் என்ஜினீயர் தினம் = மீம் கிரியேட்டர்ஸ் தினம்,0.0,0.0,0.0,E:/pep/data/images/tamil\865
130,Muthu Kutti Just now * me thinking* Bathroom la irukum pothu 💩 varamatinguthu Athuvae veliya kelambura apo varuthu epdi?? #muthumc PEAK LEVEL MEMES Bhavani HD Bhavani HD,0.0,0.0,0.0,E:/pep/data/images/tamil\130
1131,அவள் உருட்டிய உருட்டில் உருண்டது எனது வாழ்க்கை 💔🥀💯,0.0,0.0,0.0,E:/pep/data/images/tamil\1131
1164,when u ask for a masala tea mt meme tamizha so she added chicken masala to it (little princess) mt TAMIL MEMES,1.0,1.0,0.0,E:/pep/data/images/tamil\1164
1692,Womens day for channels be like.. *magalir mattum movie *megam karukudhu song *nannare song Pengal evalovo munnadi vandhutanga.. @EIPM.MEME VRR 2.0 Aana indha channels innum marama ide potutu irukanga..,0.0,0.0,0.0,E:/pep/data/images/tamil\1692
978,"guys after voting for "" Nota "" மாஸ் காட்டியதாக உணர்கிறார் ....",0.0,0.0,0.0,E:/pep/data/images/tamil\978
1498,உலகத்தமிழ் மங்கையர் மலர் மனைவி உங்கள் மனைவியை ஒரு போதும் வெறுத்து விடாதீர்கள். ஏனென்றால் உங்களுடன் எவ்வளவு சண்டை போட்டாலும் உங்களை அதிகமாக நினைத்து கொண்டிருப்பவள் அவள் ஒருத்தி மட்டும் தான். உலகத்தமிழ் மங்கையர் மலர்,0.0,0.0,0.0,E:/pep/data/images/tamil\1498
1497,யாரோவாக இருந்து முக்கியமானவராக மாறி மீண்டும் யாரோவாக செல்கிறார்கள்..! - kavithai_puyal,0.0,0.0,0.0,E:/pep/data/images/tamil\1497
523,"Rajasekar @sekartweets #Vaathi - 3.25 out of 5, a meaningful entertainer from #VenkyAtluri on power of education and how one shouldn't commercialise it. The first half is quite entertaining, the second half is more emotional and talks about the core subject + pay it forward concept. Good one 🙌 DHANUSH வாத்தி Fans Podu podu... Adutha Blockbuster movie 🔥",0.0,0.0,0.0,E:/pep/data/images/tamil\523
1619,*Me Foodie Frnd* Vaa saapda polam Hmm sari Trending Now (Str_Memes) Last ah epo saapta Ipothan 10 minutes munnadi,0.0,0.0,0.0,E:/pep/data/images/tamil\1619
1181,This Kelavi is The Only Reason Why Now a Days Most of The Boys are Single எனக்கு ஒரு பிறந்தவல. இந்த கிழவி தான் கல்லிப்பால் ஊத்தி கொன்னுடுச்சோ இன்னும் வர காணோமே...,1.0,1.0,1.0,E:/pep/data/images/tamil\1181
1363,*area don night full unna thoonga Vidama Okkalalmnnu vandha purushan kooda ooruku porenu Solra *ur wife DM mukkiyamana kalyanam adhaan kilambiten ipo ena night full unkooda Padukanum Adhane avar kita solitu Varen nee readyra iru mama Unga p**l dhan enaku first apram Dan purushan,1.0,1.0,1.0,E:/pep/data/images/tamil\1363
477,Muthu Kutti Just now Kadaisi over poi joke kaatitu varathuku naa enna RCB ya #muthumc VERA LEVEL MEMES,0.0,0.0,0.0,E:/pep/data/images/tamil\477
1168,அம்மா : உன் phone குடு சித்தி கிட்ட பேசிட்டு தரேன்.. *3 hrs later* Mom* Me*,0.0,0.0,0.0,E:/pep/data/images/tamil\1168
358,Muthu Kutti Just now *Current scenario* Makkal mind : #muthumc Mazhai kooda Venna chinna Thoorai pothum,0.0,0.0,0.0,E:/pep/data/images/tamil\358
1196,MD Sams Dheen Raja அப்பவே தடங்கல் ஆச்சு.. MD Sams Dheen Raja பேசாம மாமாவையே கட்டிருக்கலாம்,1.0,0.0,0.0,E:/pep/data/images/tamil\1196
294,_vishal_sammy_ EB Anna current kuduthidu na,0.0,0.0,0.0,E:/pep/data/images/tamil\294
27,Muthu Kutti 6m When my frnd put luv status Seri anupchu vidu EX ah verupu etha use aagum #muthumc,0.0,0.0,0.0,E:/pep/data/images/tamil\27
1177,Don't Trust Girls Love Because They Change Easily When They Meet Someone Better Than You.. best short poems in Ever... like Alarm,1.0,1.0,1.0,E:/pep/data/images/tamil\1177
1594,Love Marriage Couples #Chlm #Me எங்க இன்னைக்கு நான் சமைச்ச சாப்பாடு எப்படி இருக்கும் நல்ல இருக்குன்னு சொன்னா நாளக்கிங் இதே செய்வா!!! நல்ல இல்லன்னு சொன்னா ஊரையே இரண்டாக்கிடுவாளே???? UPS MEMES,0.0,0.0,1.0,E:/pep/data/images/tamil\1594
809,அழகு மணம் திருமணம் வரன் வாழ்க்கை உறவுகள் காதல் மகிழ்ச்சி திருமணம் ஆசைகள் @pitchumanimemes ரொம்ப அழுகாதமா உனக்கு வாழ்க்கை தர என் friends இருக்காங்க..🥺,0.0,1.0,0.0,E:/pep/data/images/tamil\809
1160,Billa ✨ Nayanthara scv jatti ya potu irukanga.. Hard'ik Gan'Esh scv set-up box ya 😉,1.0,1.0,0.0,E:/pep/data/images/tamil\1160
810,Contact @halinacuppinclinic for face prblms NG CLINIC HEAL YOU Customers Happy annachi..,0.0,0.0,1.0,E:/pep/data/images/tamil\810
740,புதிய தலைமுறை உண்மை உடனுக்குடன் BREAKING NEWS #BREAKING சென்னை பயணத்தை தவிர்க்க வேண்டும் - முதல்வர் வெளியூர்களில் இருந்து சென்னை வருவதை 2லிருந்து 3 நாட்கள் தவிர்க்க வேண்டும் மீட்பு பணிகளை பார்வையிட்டு பாதிக்கப்பட்ட மக்களுக்கு நிவாரண உதவிகளை வழங்க உத்தரவிட்டுள்ளேன் - முதல்வர் மு.க.ஸ்டாலின் Follow us on f 07|11|2021 www.puthiyathalaimurai.com,0.0,0.0,0.0,E:/pep/data/images/tamil\740
1036,"ஞாயிற்றுக்கிழமை ஆனா, கண்டிப்பா outing போகணும் டா புருஷா'னு காதலிக்குரப்பவே சொல்லிட்டு இருப்பா... கடைசியா சொந்தம் விட்டு போயிட கூடாது'னு அப்பா, பார்த்த மாப்பிள்ளை'ய கட்டிக்கிறேன், அவன் கறி கடை வச்சுருக்கான்'னு சொல்லிட்டு போனா ❤️ இந்த நேரம், எங்க உக்காந்து கறி அலசிட்டு இருக்கானோ தெரியல 😥😥 TAMIL MEMES Google Play mt",1.0,1.0,0.0,E:/pep/data/images/tamil\1036
1061,என்னடி Call பன்னினா Busy ன்னு வருது #She:- customer care க்கு Call பண்ணினேன்டா ~எது Whtsapp la யா * that girl மண்டைல இருக்கிற கொண்டைய மறந்திட்டேனோடா,1.0,1.0,0.0,E:/pep/data/images/tamil\1061
494,Veera Raja Veera song - Lyrical video is out now ! மாமா காதல் யார Adadaaaaa ! PS2 la indha song la yennamo iruku.. Ketutae irukanum pola iruku 💯🥰,0.0,0.0,0.0,E:/pep/data/images/tamil\494
1645,Urupudathamemes @urupudath... 21s She : Enakku veins irukkura pasangala thaan pidikum He : Enakkum oru edathula veins irukkum pakkuya 🙂 She : ohh !! URUPUDATHA MEMES chi.,0.0,0.0,1.0,E:/pep/data/images/tamil\1645
286,பர்ஸ்.. தொலைஞ்சிருச்சி ஊருக்கு போணும்னு சொல்லி என்கிட்ட காசு வாங்கிட்டு எனக்கு முன்னாடி ஒயின்ஷாப்ல நிக்கிற!!,0.0,0.0,0.0,E:/pep/data/images/tamil\286
476,"Yaathisai, the upcoming tamil film will hit the theatres on April 21 after 3 years of Hardwork யாரை கேட்டாலும் ஒரே பதில்தான் All uttered the same name... ரணதீரன் சாம்பலை உடுத்தி... ..Randheeran got dressed up in ashes... Adadadada... Pandias pathi orru padam vara podhu Semmaya hype yerudhae 💯",0.0,0.0,0.0,E:/pep/data/images/tamil\476
319,Let's get married teaser is here 🔥 YouTube / SHALIMARCINEMEN Thala Dhoni as a producer SHALIMAR CINE SUBSCRIBE Vanakam Thala ❤️ 🔥,0.0,0.0,0.0,E:/pep/data/images/tamil\319
705,_vishal_sammy_ Ulagathuley appa amma kalyanatha attend panna pulla neetham ley,0.0,0.0,0.0,E:/pep/data/images/tamil\705
716,"Ennadhaan Dubai, Qatar'nu Veli Naatla Pernaal Kondadunalum Kilakargi f/KILAKARGIPASANGADA Pasanga da Namma Sondha Oorla Kondadra Feel Irukkadhu Doss na !",0.0,0.0,0.0,E:/pep/data/images/tamil\716
1690,Happy woman's day doli #AK *Doli #patti_tinkaring_meme Dei poda poda ivan vera,0.0,0.0,0.0,E:/pep/data/images/tamil\1690
850,Enna Vena Nadakattum Na Sandhosama Irupen!!!! MT Suddenly: Avuga yen namma kooda pesa maatragga??? MT DAPPA MEMEZ,0.0,0.0,0.0,E:/pep/data/images/tamil\850
823,lovestore.in Enaku intha mari Gifts dhan vennum mt WHATSAPP 8098091319 ippovum Solra poiye Lovestore.in page ah parunga,0.0,0.0,0.0,E:/pep/data/images/tamil\823
1486,ஒரு ஆண்டிய ஐ லவ் யூ சொல்ல வைக்கிறது எவ்ளோ கஷ்டம் தெரியுமா ஆனா இந்த சமுகம் சசியா #கள்ளக்காதல்னு சொல்லிட்டு போயிட்டுது. பீலிங்க்ஸ் 🤯🤯,1.0,0.0,1.0,E:/pep/data/images/tamil\1486
279,Odanacha temper romba naala irukeh pudhusa vanguna vangi orey naala oadanchiruchu _vishal_sammy_ VERA LEVEL MEMES தமிழ் MEMES CREATOR memees.in,0.0,0.0,0.0,E:/pep/data/images/tamil\279
1446,"சென்னையில் 40 கி.மீ., வேகத்திற்கு மேல் வாகனத்தை ஓட்டினால் அபராதம்... Customer to swiggy , zomato delivery guys.. 🛵🏍 Blazzy Rajesh",0.0,0.0,0.0,E:/pep/data/images/tamil\1446
1705,fresher girl DOOD happy women's day.. am happy to.. number Ellam kuduka mudiyadhu.. senior doods I.T MEMES sathish teetotaller,0.0,0.0,0.0,E:/pep/data/images/tamil\1705
626,"Vasanth Ravi's third flick was titled as Asvins ! He never disappoints audience with His outstanding script selection 🔥 The movie is said to be a psychological horror one Definitely gonna be interesting ROWDY PICTURES ROCKY STORY, SCREENPLAY, DIALOGUES & DIRECTION ARUN MATHESWARAN PRODUCED BY CR MANOJ KUMAR FILM CORPORATION SATISH KUMAR Presents சுவைபிலிருந்து வந்த பிரபுதாஸ் பகிலோ இந்திய அஸ்தியா ராமினின் அடுத்த படைப்பு தரம்மணி TARAMANI | யுவன் சங்கர் ராஜா | தேனி ஈஸ்வர் | ஸ்ரீகிராந்த் | நா.முத்துகுமார் | சுங்கப்பேன் | M.ரவி D.F.C | ஜோதிஸ்வண் | R.S.பெரும் | சுந்தரம் | தயாரிப்பு: J.சசித்குமார் அபுதா செம்ம VASANTH RAVI. ASVINS STORY WRITTEN BY TARUN TEJA DIRECTED BY PEEVEE PRAMOD CINEMATOGRAPHY BY PRAHLEN DANIEL MUSIC BY VIKRAM CHITRA COMING SOON Eagerly awaiting for this one 👇",0.0,0.0,0.0,E:/pep/data/images/tamil\626
16,When she asks ipo suriya vechirukka maari beard vei da மீ - எழுது...நான் ஜோதிகா மாதிரி இல்ல சூர்யா மாதிரி எதிர்பார்க்க மாட்ேடன்னு எழுது VERA LEVEL MEMES mt mt,0.0,0.0,0.0,E:/pep/data/images/tamil\16
435,PS2 team at Delhi today to promote the film Padathulaiyum seri.. promotion laiyum seri PS team ah adichikave mudiyadhu!,0.0,0.0,0.0,E:/pep/data/images/tamil\435
1284,"kudi bodhai la nalla kaala virichu kavattaiya kaamichu kaava oram paduthututu irukaaney gaaji munda iluthu pudichu erakki paathuduvoma,",1.0,1.0,1.0,E:/pep/data/images/tamil\1284
681,Muthu Kutti Just now Thungu da thungu ethayum ninachu tholayama thungu #muthumc *my mind *me,0.0,0.0,0.0,E:/pep/data/images/tamil\681
545,Bhai veetu kalyanam biriyani ku naa adimai @_vishal_sammy_,0.0,0.0,0.0,E:/pep/data/images/tamil\545
1518,ஊரில் இருந்து வந்த மாமியார் காலையிலிருந்து அடுப்படியில நின்னு சமைச்சிருக்க... குழம்பு பேர் என்னென்னன்னு கேட்டா? தெரியலென்னு சொல்ற... மருமகள் மாமனார் நான் எங்க சமைச்சேன்... உங்க பையன்தான் குழம்பு வாங்கிட்டு வந்து நீ சமைச்சதா சொல்லுன்னு சொன்னாரு...,1.0,1.0,1.0,E:/pep/data/images/tamil\1518
834,"WE NEED SMILE *8Yrs Old Me *Mom Sorry Dora , Kulla Nari Ta Irundhu Unnaya Kaapaathura Mission La Naa Fail Aahiten",0.0,1.0,0.0,E:/pep/data/images/tamil\834
552,Stokeseyy @_vishal_sammy_ mt,0.0,0.0,0.0,E:/pep/data/images/tamil\552
84,They knew that they are beautiful/handsome But they - naan nalla ve illa enaku romba inferiority complex and insecurities irukku My mind - VERA LEVEL MEMES,0.0,0.0,0.0,E:/pep/data/images/tamil\84
1297,yethu en room la en kaal kitta than ne thedi kudika vantha thanni irukaa thangachi Ne daily night la vanthu naasuka thadavi kanji oothitu porathu enaku theriyathu nu nenachitu irukiya,1.0,1.0,1.0,E:/pep/data/images/tamil\1297
1389,Enna anna nadu hall la oumba sollra sari amma vanthura pooranga vaaila vidu HORNY ACTRESS vegama aaati vaaila kanji ah outhu anna Ayoo enna anna ivlo kanji ah vaalla nirapitta நடிகைகளின் காமம்,1.0,1.0,1.0,E:/pep/data/images/tamil\1389
231,இரவாக இருக்கும் உன் வாழ்க்கை... விடியும் பகலாக ஒரு நாள்... / Motivation mairaandi Save for later Follow for more,0.0,0.0,0.0,E:/pep/data/images/tamil\231
1105,"லிட்டில் பிரின்சஸ் 😳 நீ சமையல் பண்ணுறது எசி ஈப்பானு சொல்லுறத கூட பொறுத்துக்குவேன்.. தமிழன் sk voice ஆனா.. சுடு தண்ணிய போட்டு வந்து டேஸ்ட் பாருங்கப்பானு கொடுப்ப பாரு.. அத தாம்மா, தாங்கிக்க முடியாது.. 1.5K Dislike little princess",1.0,1.0,1.0,E:/pep/data/images/tamil\1105
408,Dharshan Just now ... Bachelor room la edhuku ஊதுபத்தி vechirukeenga nu enaku theriyum daeee #dharshanmc mt,0.0,0.0,0.0,E:/pep/data/images/tamil\408
1523,B BALA MEMES புரட்சி தலைவி அமலா ஹாஜி-ன் காவலலா காவலலா ரிலீஸ் வெற்றி பெற வாழ்த்துகிறோம்... https://www.instagram.com/reel/CuuSP2sANU3/?igshid=YmM0MjE2YWZmA== இப்படிக்கு அண்ணியின் விழுதுகள்,1.0,0.0,1.0,E:/pep/data/images/tamil\1523
634,Amma : Dei inaiku sivaratri night full ah thoongama iruka mudiyuma Me : @_vishal_sammy_ VERA LEVEL MEMES VERA LEVEL MEMES I'm Batman.,0.0,0.0,0.0,E:/pep/data/images/tamil\634
1039,இன்னொருத்தன் சுண்டு விரல் பட்டா கூட செ*துருவண்டா ன்னு சொன்னா... இப்ப மூனாவது குழந்தைக்கு மூழகாமா இருக்கலாம்.... 😬 @Nainar_MC,1.0,0.0,0.0,E:/pep/data/images/tamil\1039
1017,She:-நான் உன்கூட ரொம்ப சண்டை போடுறேனடா உன்னை கஷ்டப்படுத்துறேனோ 😟 He:-ம்மம் சரி இனிமேலாவது சண்டை போடாம் இரு 🙂 She:- அப்போ சண்டைக்காரியா நானு 😠 yei intha ma...,1.0,1.0,1.0,E:/pep/data/images/tamil\1017
42,My Phone : Dei ore movie ah rendu naala pakura da atleast paka mudiyala na delete aachu panra _vishal_sammy_ Kadasiya inaiku pathu mudichiten,0.0,0.0,0.0,E:/pep/data/images/tamil\42
292,Thandatti movie in theatres on June 23rd! Get ready for the fun filled ride Romba naal aprm namma Pasupathu full fleged Role panraru Comedy genre la 😂🔥,0.0,0.0,0.0,E:/pep/data/images/tamil\292
1644,Seniors going to first year class Expectations *Mamae antha ponnu unna than pakkuthu senior vechitan da di un mela kannu Realty URUPUDATHA MEMES *vanthutan di joker p*nda * 🥺 ❤️,0.0,0.0,1.0,E:/pep/data/images/tamil\1644
324,"muthu mc @muthu__kutti Enna nga insta la neraya reels send panne onnu kooda paakavae illa Konjo work busy atha.. #muthumc VEERA LEVEL MEMES 1:25 AM · Aug 16, 2023",0.0,0.0,0.0,E:/pep/data/images/tamil\324
1259,என்ன சிவகாமி இதெல்லாம்..?,1.0,0.0,0.0,E:/pep/data/images/tamil\1259
575,The two hours I spend here is the only time I'm peaceful,0.0,0.0,0.0,E:/pep/data/images/tamil\575
550,"~Me vibing with movies, series, IPL My career : VERA LEVEL MEMES VERA LEVEL MEMES _dharshan._ mt TAMIL MEMES GET IT ON Google Play",0.0,0.0,0.0,E:/pep/data/images/tamil\550
1390,that reaction be like enna pant ta open pandran pool aaduthu veliya vittutan TSAN memes 4inch than iruku pavama iruku avana pakka Seri oombi mattum viduvom dai Inga va da,1.0,1.0,1.0,E:/pep/data/images/tamil\1390
1569,*She (Foodie) Nan unkuda 100 varusam vazhanum... @arun_mc the_rc_hackr *me Mavale.. nee sapdura junk food ku inum 10 varusam thaanduva nee..!,1.0,1.0,1.0,E:/pep/data/images/tamil\1569
1717,AFTER MARRIAGE Neenga TCS la work pandrenu thana sonninga The Chennai silks ah than TCS nu short ah sonna,0.0,0.0,0.0,E:/pep/data/images/tamil\1717
1350,Aiyoo daii kosu vidum pothu mutham kudu katha da koosudhu # soothu veriyan memes Ahhh daii Sollite irruken marubadiyum marubadiyum mootham kudukura.,1.0,1.0,1.0,E:/pep/data/images/tamil\1350
336,Muthu Kutti Just now When someone cares for me and gives me more importance.. Nee pesanthu ellamae ithuku muandi oruthar pesunaru.. ipo avar illa #muthumc VERA LEVEL MEMES LUX STUDIO These words... I feel like I've heard them before.,0.0,0.0,0.0,E:/pep/data/images/tamil\336
1341,PAAH... IVALO PERUSA IRUKU UN S×NNI... APDIYE IDHA VECHU EN PUND×I LA SORUGU DA AAHH.. APADITAN NIRUTHAMA ULLA VIDU DA... EN PUND@I UNAKU SERIYA IRUKU UFF WIFEMEMEZ,1.0,1.0,1.0,E:/pep/data/images/tamil\1341
1195,மனைவியை அம்மா வீட்டுக்கு அனுப்பும் தருணம் பத்ரமா போயிட்டு பொறுமையா வா செல்லம் Download Dailyhunt on Play Store,1.0,1.0,1.0,E:/pep/data/images/tamil\1195
432,"She is sending one word replies (😂,oh,ok,😊)... Me - sari enaku enna pesradhunu therila naan nalaikku varen VERA LEVEL MEMES",0.0,0.0,0.0,E:/pep/data/images/tamil\432
1699,"fb.com/karthi.07, mt, *, Happy women's day darling !, *Mom, Inga oruthi kuthukallu Mari iruken enaku sollanumnu thoonala darling ahm la darling, mt",0.0,0.0,0.0,E:/pep/data/images/tamil\1699
1211,"மனைவி அமைவதெல்லாம் இறைவன் கொடுத்த வரம். சில பேருக்கு துப்பட்டி விடுகிற மாதிரி. பல பேருக்கு துப்பட்டி எடுக்குற மாதிரி. எல்லாம் அவன் செயல் | Sep.04,2020",1.0,0.0,1.0,E:/pep/data/images/tamil\1211
406,~Tell about your friends??? VERA LEVEL MEMES VERA LEVEL MEMES @_dharshan._ Loosu ku**i bro yellam,0.0,0.0,0.0,E:/pep/data/images/tamil\406
1120,HEISZENBERG MC PONDATIYA !! ADUPADI LAYAE NIKKA VACHA MAAMANNAN ENGA 🤔!! ERIMALAI MEMES MLA ELECTION LA NIKKA VACHU !! SAMA URIMAI KUDUTHA RATHNAVEL ENGA 🔥,0.0,0.0,0.0,E:/pep/data/images/tamil\1120
691,"vera_level_memes Someone : Enjoy your day That problem from nowhere: Okay enjoy panidren _vishal_sammy_ 2,226 likes vera_level_memes Good morning _vishal_sammy_ View all 8 comments 4 hours ago Bike breakdown Naa sollala",0.0,0.0,0.0,E:/pep/data/images/tamil\691
55,Enna na orey chat memea potutu iruka 3:28 pm Enayum content akiratha na 😂 3:29 pm _vishal_sammy_ Purinjiduchu content aakuren,0.0,0.0,0.0,E:/pep/data/images/tamil\55
1093,Good morning keerthivasan_5 podaa boomeru Good morning hi akka good morning,1.0,1.0,1.0,E:/pep/data/images/tamil\1093
413,Me wishing everyone Workers Day and forget i am also a working person @_vishal_sammy_ SQL SERVER 7 CORPORATE TAMIL MEMES GET IT ON Google Play,0.0,0.0,0.0,E:/pep/data/images/tamil\413
1434,என் ஆளு phone att பண்ண மாட்டேன்கிறா.... 😑 ஒரு எட்டு நீ போய் அவ புருஷன் வீட்ல இருக்கானானு பார்த்துட்டு வா... 👀,1.0,0.0,0.0,E:/pep/data/images/tamil\1434
184,Muthu Kutti Just now Anttha thappa mattum panida maaten da.. #muthumc Venada Muthu single ah iru atha nallathu Luv la venada Purinjuko J4 STUDIOS VERA LEVEL MEMES J4 STUDIO,0.0,0.0,0.0,E:/pep/data/images/tamil\184
1330,"thambiyoda thambi nalla anna na vida amsama than ambala thanama irukaan introvert akka kalaila elunthirkum pothey elunthu nikuthey, iluthu pudichu panidalama",1.0,1.0,1.0,E:/pep/data/images/tamil\1330
576,BHAVANI SRE WITH VETRIMAARAN FROM THE SETS OF VIDUTHALAI PART-1,0.0,0.0,0.0,E:/pep/data/images/tamil\576
1072,~ வாழ்ந்தாலும் உன் கூட செத்தாலும் உன் கூடதான்டா ~ எதே...? •EX •NEW BF இங்க பேசிட்டு இருக்கேன்டா,1.0,1.0,0.0,E:/pep/data/images/tamil\1072
510,She : Hey innaiku enna aachu theriyuma *Me VERA LEVEL MEMES VERA LEVEL MEMES @_dharshan._,0.0,0.0,0.0,E:/pep/data/images/tamil\510
569,Unaku epadi da night shift la suthama thookam varama iruku Me throughout the night shift: @_vishal_sammy_,0.0,0.0,0.0,E:/pep/data/images/tamil\569
466,"Mark your calendars for October 20th, as Aerohub takes off with a spectacular three-day carnival! Celebrations begin! AEROHUB EAST PVR PVR தமிழ் Apo yenna pa yelarum Oct 20th Aerohub Poitu weekend enjoy pannidalam AMIL MEME GET IT ON Google Play",0.0,0.0,0.0,E:/pep/data/images/tamil\466
1057,கணவன் : உன் சமையலை நாய் கூட தீங்காது! மனைவி : சத்தமா சொல்லாதீங்க உங்க அம்மா உள்ளே சாப்பிட்டுக்கிட்டு இருக்காங்கா...,1.0,1.0,1.0,E:/pep/data/images/tamil\1057
1261,மாதந்தோறும் குடும்ப தலைவிக்கு 1000 செப்டம்பர் மாதம் முதல் அறிவிப்பு ஏங்க குடும்ப தலைவிக்கு னு கொடுத்தாங்க நீங்க புடுங்கி குடிச்சிட்டு வரிங்க ஏய் குடும்ப தலைவன் இல்லாமா எப்டி குடும்ப தலைவி வந்தா எதிர்த்து பேசாதாடி,1.0,0.0,1.0,E:/pep/data/images/tamil\1261
1580,"படத்துல வர பன்னிகுட்டிய பத்தி கூட பேசுறாங்க : Maamanan படத்துல நான் தான் heroine, ஒருத்தனச்சும் என்ன பத்தி பேசறானா பாரு",0.0,0.0,0.0,E:/pep/data/images/tamil\1580
1652,நாளை முதல் அனைத்து மகளிரும் சாதாரண கட்டண நகரப்பேருந்துகளில் கட்டணமின்றி பயணிக்கலாம் என்ன பாக்குற இனி என்மேல கை வெச்ச பஸ் ஏறி எங்க ஆத்தா வீட்டுக்கு போய்க்கிட்டே இருப்பேன்,0.0,1.0,1.0,E:/pep/data/images/tamil\1652
371,"Call panni edukalana thirumba call pannama msg panni enna da call panirundha nu ketutu ""I miss you guys"" nu status poda kudathu VERA LEVEL MEMES",0.0,0.0,0.0,E:/pep/data/images/tamil\371
1430,IF OUR CRUSH LOVE SOMEONE ELSE EXPECTATION *CRUSH *ME NANTAN SANTHOSAMA ILA NEEYACHU SANTHOSAMA IRU REALITY *CRUSH *ME NEEYA SAAVURIYA NAN THORATHI THORATHU ADICHU KOLAVA,1.0,0.0,0.0,E:/pep/data/images/tamil\1430
